,date,Dishwasher,Heating,Home office,Fridge,Kitchen,Microwave,Living room,gen,con,dif,month,day,time
58,2016-01-03 15:00:00,0.006383568999999996,16.795050001,2.4390333330000002,4.589566665,1.138583298,1.853433337,0.08659999900000001,13.454583337,26.908650202000004,-13.454066865000001,1,3,15:00:00
59,2016-01-03 16:00:00,22.456166734999996,13.552683332000004,2.4496999999999995,0.338,2.2722834650000023,0.25696666700000015,0.077133339,12.080616666,41.40293353800001,-29.322316872000005,1,3,16:00:00
60,2016-01-03 17:00:00,29.795733329,5.316299999999997,2.4463999999999997,4.2745166710000015,0.021683202000000002,0.2585666669999998,0.06708333400000002,16.551833333,42.18028320300001,-25.628449870000004,1,3,17:00:00
61,2016-01-03 18:00:00,0.044383198000000026,23.201650000000004,2.4475666649999996,2.4433833330000003,0.015083164999999997,7.513716666,0.07626666700000001,9.028633327999998,35.74204969399999,-26.713416365999997,1,3,18:00:00
62,2016-01-03 19:00:00,0.004500266,7.696899996999998,2.4254666699999996,2.540266667,1.8826335640000003,1.9954666640000012,0.08910000100000001,2.5457333309999997,16.634333828999996,-14.088600497999995,1,3,19:00:00
63,2016-01-03 20:00:00,0.013266599999999996,22.022983336999992,2.8172666639999995,5.859266666999998,1.5332334670000012,0.8223333289999997,0.077883336,2.4621999989999988,33.14623340000001,-30.684033401000004,1,3,20:00:00
64,2016-01-03 21:00:00,0.0048001350000000005,11.987333334000002,4.897216668,1.2619500000000001,0.012883467000000003,0.251416663,5.188416667,0.230683332,23.604016933999997,-23.373333602000006,1,3,21:00:00
65,2016-01-03 22:00:00,0.0038995330000000015,5.621350001,26.644299998999998,5.327949994999999,0.012433302999999998,0.23743333300000008,5.867983334999998,0.21093333500000006,43.715349499,-43.504416164000006,1,3,22:00:00
66,2016-01-03 23:00:00,0.0015835999999999992,2.758666668,34.091416667999994,0.7629666670000007,0.012850065999999995,1.5833000009999998,5.910133329999998,0.20155000399999995,45.12091699999999,-44.919366996,1,3,23:00:00
67,2016-01-04 00:00:00,0.0023503,1.2478999999999998,10.523133332999995,6.100149999000001,0.014650034000000003,5.075083328000001,5.955066665,0.20185000300000008,28.918333658999998,-28.71648365600001,1,4,00:00:00
68,2016-01-04 01:00:00,0.0020673,1.247466666,12.727733337999995,0.495833333,6.381416833,0.23783333299999998,4.774116664999999,0.22215000200000007,25.866467468000003,-25.644317466,1,4,01:00:00
69,2016-01-04 02:00:00,0.0009845000000000008,1.2351333369999995,29.214399997999998,5.616383332,0.009716735,1.057800002999999,0.10311666799999997,0.20283333699999986,37.237534573,-37.03470123600001,1,4,02:00:00
70,2016-01-04 03:00:00,0.0009345000000000009,1.3768833329999999,26.550800005,0.28921667400000006,0.01474999400000001,0.2530166750000002,0.09736666500000003,0.2040833319999998,28.582967846000003,-28.378884513999996,1,4,03:00:00
71,2016-01-04 04:00:00,0.004767134000000001,11.48295,9.980599999999997,4.866266667999999,0.008183431999999997,0.25704999700000003,0.09383333599999998,0.19621666899999987,26.693650567000002,-26.49743389799999,1,4,04:00:00
72,2016-01-04 05:00:00,0.0048839,10.656316665999997,2.549983333,0.308000005,0.008283565999999997,0.25526667200000014,0.09663333399999999,0.20518333300000008,13.879367476,-13.674184142999998,1,4,05:00:00
73,2016-01-04 06:00:00,0.005266900999999998,12.786516669,2.547399999,4.494083329000002,0.008566767999999999,0.2520833280000001,0.09584999699999998,0.20399999799999977,20.189766990999995,-19.98576699300001,1,4,06:00:00
74,2016-01-04 07:00:00,0.002817300999999998,7.771516668000001,2.542833335,1.1176833300000002,0.006516698999999998,0.25366666400000026,0.09509999899999998,0.2028666609999998,11.790133995999998,-11.587267334999998,1,4,07:00:00
75,2016-01-04 08:00:00,0.005483802,16.384300001,2.5402499999999995,3.2614999980000006,0.011449966999999995,0.2510500020000002,0.09621666699999999,0.20251666899999982,22.550250436999995,-22.34773376799999,1,4,08:00:00
76,2016-01-04 09:00:00,0.004383532999999999,14.667199999999998,2.543599998,2.7406000020000003,0.007266730999999996,0.25183333700000027,0.09491666799999998,0.2010000009999999,20.309800268999997,-20.108800268,1,4,09:00:00
77,2016-01-04 10:00:00,0.003216598999999999,18.862183336000005,2.530333331,1.6687333320000008,0.0049002329999999995,0.24775000399999997,0.09511666899999999,0.20061666499999992,23.412233504000007,-23.211616838999998,1,4,10:00:00
78,2016-01-04 11:00:00,0.0033839329999999987,13.787033334999999,2.5339499980000006,4.1932333360000005,0.005666468999999999,0.24890000299999976,0.09454999500000001,0.19931666799999992,20.866717069,-20.667400400999995,1,4,11:00:00
79,2016-01-04 12:00:00,0.008866999999999996,18.33220000199999,2.4594333300000004,0.618250003,0.013100134999999994,0.24629999699999994,0.09083333199999997,0.13968333400000005,21.768983799,-21.629300465,1,4,12:00:00
80,2016-01-04 13:00:00,0.002283968,1.2323333319999998,2.424316668,4.200816668,1.5327337309999998,0.27955000100000027,2.572866666,2.4378000010000003,12.244901034,-9.807101033000002,1,4,13:00:00
81,2016-01-04 14:00:00,0.004266868999999999,4.417316666999998,2.4290666670000003,0.4871666709999998,3.2514666990000016,2.5171500010000023,20.182866669,7.587466672,33.28930024299999,-25.70183357100001,1,4,14:00:00
82,2016-01-04 15:00:00,23.648783463999997,7.615083329999999,5.849816666000001,7.404416670000002,0.0150167,0.24941666399999976,16.314683335999998,17.284299997999995,61.09721683,-43.812916831999985,1,4,15:00:00
83,2016-01-04 16:00:00,24.788283333000003,8.209599997000002,6.102466667,1.5759999979999997,0.022950068999999997,0.24738333399999998,0.09061666700000003,18.133633334,41.037300065000004,-22.903666731,1,4,16:00:00
84,2016-01-04 17:00:00,10.328966599000003,21.047166668000003,4.723650000999999,0.8680333350000001,3.6017999000000005,0.250799999,0.091549998,10.587783334999996,40.9119665,-30.324183164999994,1,4,17:00:00
85,2016-01-04 18:00:00,0.005217033,10.242150000999999,7.533666665000001,6.587200001,0.008233401999999997,5.122816668,0.09158333399999999,22.634533331999993,29.590867104000004,-6.956333771999999,1,4,18:00:00
86,2016-01-04 19:00:00,0.004717400000000001,9.437566663,3.965850002,0.3420833340000002,1.2091004339999998,1.7011833339999987,0.095000001,17.647666665999996,16.755501168,0.8921654980000007,1,4,19:00:00
87,2016-01-04 20:00:00,0.0028673329999999993,5.727983333999999,6.9937000010000006,4.4406666679999995,0.006666735,0.251250001,0.094283334,8.952050002000004,17.517417406000003,-8.565367404000002,1,4,20:00:00
88,2016-01-04 21:00:00,0.017966868000000007,31.562999999,8.401250002999998,3.0307000029999998,0.023600099000000003,0.24706666200000005,1.3673666660000001,0.28436666499999996,44.65095030000002,-44.36658363500001,1,4,21:00:00
89,2016-01-04 22:00:00,0.019633569000000014,38.135466668000014,11.503000000000002,0.297633337,0.030199964,0.24903333499999983,20.322733337,0.19643333300000004,70.55770021000001,-70.361266877,1,4,22:00:00
90,2016-01-04 23:00:00,0.008366667999999999,19.256616672,11.479633332999997,6.0120333310000005,0.013983467999999995,0.24664999999999995,20.07120000100001,0.196666664,57.088483473000004,-56.89181680900002,1,4,23:00:00
91,2016-01-05 00:00:00,0.007000361999999996,18.169700001,3.1442833320000005,1.0726333319999999,0.012783464000000003,4.663250000000001,0.5651499970000002,0.19288333499999985,27.634800487999996,-27.441917152999995,1,5,00:00:00
92,2016-01-05 01:00:00,0.0072831,19.397716666999997,16.408666666,7.539483330000001,6.2220000319999995,0.2463166669999998,0.10070000099999998,0.1964666600000001,49.922166462999996,-49.72569980299998,1,5,01:00:00
93,2016-01-05 02:00:00,0.0022340999999999997,3.270949999000001,27.868916670000004,6.7733666690000005,0.013483434999999995,0.24923333099999978,0.09368332999999998,0.19870000399999985,38.271867533999995,-38.07316752999999,1,5,02:00:00
94,2016-01-05 03:00:00,0.0058999319999999975,16.604966666000003,19.271250000000002,14.779500000999999,0.009500166999999997,0.24569999900000003,0.09509999999999998,0.20374999900000001,51.011916765,-50.808166765999985,1,5,03:00:00
95,2016-01-05 04:00:00,21.105733428,19.008450006,3.924249997000001,2.7284166669999994,0.027600029999999994,0.255133332,0.0933,0.20165000100000005,47.14288346,-46.941233459,1,5,04:00:00
96,2016-01-05 05:00:00,26.746583330999997,21.791500001,2.5502166669999995,0.28188333099999996,0.028783268,0.25201666800000017,0.09849999999999999,0.19976666299999984,51.749483266000006,-51.54971660300001,1,5,05:00:00
97,2016-01-05 06:00:00,24.946883299000014,18.999833334,2.5524999980000005,1.8587500030000004,0.02366666700000002,0.2542500010000001,0.09931666899999998,0.20051666299999985,48.735199970999986,-48.534683308000005,1,5,06:00:00
98,2016-01-05 07:00:00,0.011283402,20.300016662999997,2.5434999990000007,4.335683330999998,0.007466866999999998,0.25306666600000005,0.09925000199999996,0.20139999799999983,27.550266929999996,-27.348866931999996,1,5,07:00:00
99,2016-01-05 08:00:00,0.012533473000000003,19.999499998999994,2.5398666639999994,0.39098333300000004,0.009866664999999998,0.25335000100000027,0.097000002,0.20016666499999977,23.303100137000005,-23.102933472,1,5,08:00:00
100,2016-01-05 09:00:00,0.012716671,20.659333332,2.5352333339999995,4.849716673,0.010100100999999997,0.25168333900000023,0.09794999899999998,0.19989999699999977,28.416733449,-28.216833452000003,1,5,09:00:00
101,2016-01-05 10:00:00,0.011416712000000002,29.248300000999997,2.5358333319999993,0.30376666799999996,0.003500533999999998,0.2497833310000002,0.09645000100000004,0.19913333799999983,32.449050579,-32.249917241,1,5,10:00:00
102,2016-01-05 11:00:00,0.013450002000000004,21.389583333999997,2.5276000009999997,4.930900004999999,0.009683433999999994,0.24891666899999984,0.09578333100000001,0.196666665,29.215916776000004,-29.01925011099999,1,5,11:00:00
103,2016-01-05 12:00:00,0.008899833000000003,22.606849997000005,2.4572666670000007,0.5362499990000001,7.364450034,0.25051666900000014,14.984266667,0.148733364,48.20849986599999,-48.05976650199999,1,5,12:00:00
104,2016-01-05 13:00:00,0.0032838020000000006,8.985483333000001,2.4393833319999993,5.371299997999999,0.007566901999999999,0.26056666800000017,20.151683333,1.9208333349999998,37.21926736800001,-35.298434033000014,1,5,13:00:00
105,2016-01-05 14:00:00,0.009983436,20.098516665,2.438766666999999,0.3006166620000001,0.015216730999999997,0.25368333400000015,0.7043666679999993,14.225633336000003,23.821150163000006,-9.595516826999996,1,5,14:00:00
106,2016-01-05 15:00:00,0.010416637000000003,19.766749996,2.435016665,4.383483328999998,0.014616765999999996,0.2534000000000002,0.08506666799999998,23.892500005999995,26.948750061000002,-3.0562500549999982,1,5,15:00:00
107,2016-01-05 16:00:00,0.009350231999999998,21.92626666499999,2.4391000020000004,0.29925000199999996,0.013349900999999992,0.24948333500000003,0.091983333,26.507766665,25.02878346999999,1.4789831950000007,1,5,16:00:00
108,2016-01-05 17:00:00,0.007167035999999996,14.982600000999998,2.439700001,5.250733333999999,0.008383633999999997,0.25116666600000026,0.08899999999999998,26.240649999999995,23.028750671999997,3.211899328000001,1,5,17:00:00
109,2016-01-05 18:00:00,0.008467035,16.908350001000002,2.4389000010000013,0.297599998,0.011566864999999994,0.24765000399999987,0.08843333200000002,23.653149996000003,20.000967235999997,3.6521827600000005,1,5,18:00:00
110,2016-01-05 19:00:00,0.006417202,13.105299996000008,2.4332666680000004,5.385933331000002,0.007983367999999998,0.24886666499999968,0.089249999,18.781266666999997,21.277017229000005,-2.4957505619999982,1,5,19:00:00
111,2016-01-05 20:00:00,0.005850533000000001,11.406150002000002,2.8362999979999994,0.5516499999999999,0.010133533,0.24743333500000012,0.09014999700000001,9.679566671000002,15.147667398000001,-5.468100727000001,1,5,20:00:00
112,2016-01-05 21:00:00,0.011350072000000001,21.87715,4.945966671,3.6388833339999995,0.017233299999999997,3.874766665,0.09141667000000005,0.28421666600000006,34.456766712,-34.172550046000005,1,5,21:00:00
113,2016-01-05 22:00:00,0.0052501,18.405483336000003,7.521916665999997,1.878399998,0.008916499999999999,2.847900002999999,6.290249997000001,0.18056666899999996,36.958116600000004,-36.777549931,1,5,22:00:00
114,2016-01-05 23:00:00,0.003800433,10.158649998999998,10.133166667,2.3964500040000023,0.009016467999999996,0.25083333000000024,0.095600003,0.2016166679999998,23.047516903999995,-22.845900236,1,5,23:00:00
115,2016-01-06 00:00:00,0.004950767000000001,15.664249998,11.154650002,3.2467000029999995,0.011416831999999998,0.24661667199999993,0.094533335,0.20106666699999975,30.423117609000002,-30.222050942000003,1,6,00:00:00
116,2016-01-06 01:00:00,0.006316998999999998,18.221849999000003,10.867783333999999,2.726566663,0.012433401999999998,0.2502666690000003,0.09541666500000003,0.20240000099999989,32.180633731,-31.97823373,1,6,01:00:00
117,2016-01-06 02:00:00,0.0024006320000000006,4.761016665,26.331916667000005,1.8019166659999994,0.014716767999999995,0.2492666700000001,0.09763333300000003,0.2027166649999998,33.258867400999996,-33.056150736,1,6,02:00:00
118,2016-01-06 03:00:00,0.007033497999999998,15.132666665,25.488283334,3.791033335999999,0.017150069999999996,0.24801666199999978,0.10075000099999995,0.20056666899999986,44.78493356600002,-44.58436689699998,1,6,03:00:00
119,2016-01-06 04:00:00,0.0016837999999999996,5.2496999980000005,9.486549998,3.4754500019999996,0.006916798999999998,0.2555666690000002,0.09241666699999997,0.19510000299999988,18.568283932999993,-18.373183929999996,1,6,04:00:00
120,2016-01-06 05:00:00,0.009783229000000001,29.286033333000013,5.900733333000002,0.535266668,0.014933327999999994,0.2519333360000003,0.096766671,0.19415000500000001,36.09544989800001,-35.901299893000015,1,6,05:00:00
121,2016-01-06 06:00:00,0.006000097999999998,14.84795,5.738483331000002,3.218583334,0.012000129,0.25138333600000023,0.09716666300000001,0.18056667000000004,24.171566891,-23.991000220999997,1,6,06:00:00
122,2016-01-06 07:00:00,0.0064835979999999975,15.652799995999995,5.68835,3.2215166649999993,0.012366899999999998,0.2512500010000003,0.09648333299999999,0.17991666600000011,24.929250492999994,-24.749333826999994,1,6,07:00:00
123,2016-01-06 08:00:00,0.007232997999999997,15.670483335000002,5.617783335,1.442649998,0.014716767999999998,0.2518833310000002,0.095566668,0.17986666700000012,23.100316432999996,-22.920449766,1,6,08:00:00
124,2016-01-06 09:00:00,0.0067498979999999955,17.519666665999992,5.361449999,2.066233329,0.012249902,0.24941666200000023,0.09529999899999998,0.17983333100000012,25.311066455000006,-25.131233124,1,6,09:00:00
125,2016-01-06 10:00:00,0.005133233999999998,28.769216669999995,5.207233332000003,3.169866666,0.006266699999999999,0.24851666600000002,0.09581666900000001,0.17834999700000007,37.50204993699999,-37.32369993999999,1,6,10:00:00
126,2016-01-06 11:00:00,0.006900335999999997,18.879633332,5.218216665,3.6009333359999998,5.131150130999999,0.24768333499999998,2.923333334,0.17836666600000017,36.007850469000005,-35.829483802999995,1,6,11:00:00
127,2016-01-06 12:00:00,0.007800232,20.134233336,5.141183335999999,1.8046333300000001,1.532750033,0.2517499950000002,15.458383335,0.13426666299999998,44.330733596999984,-44.19646693399999,1,6,12:00:00
128,2016-01-06 13:00:00,0.0022670010000000003,4.127199997999999,5.127850000000001,2.7478166680000005,0.0060331690000000006,0.2540500030000001,15.594883334999997,1.819550002,27.860100173999996,-26.040550172000003,1,6,13:00:00
129,2016-01-06 14:00:00,0.007550170999999998,16.944816668000005,5.1213666689999995,3.4268666679999993,0.011333568999999998,0.25954999799999984,0.07931666400000001,13.687483334000001,25.850800407000005,-12.163317073000005,1,6,14:00:00
130,2016-01-06 15:00:00,0.004917200999999995,10.414749999000001,5.127833333000001,2.258883331,0.009833433999999995,0.25570000200000004,0.08333333599999998,22.02215000100001,18.155250635999998,3.866899365000002,1,6,15:00:00
